caption,image_id,funny_score
Make and model. ,sonicdrivein_1990,0.0
1.3 million drink combinations...and about a million other combos to choose from! #Sonic #Slush #Slushes #Yum #😍,sonicdrivein_1991,0.0
Punch buggy. (Or is it slug bug?) #HiCFruitPunchSlush #NerdsCandy,sonicdrivein_1992,0.0
A shake is nothing without the cherry on top. Bonus points if you can tie the stem with your tongue. #Sonic #Shakes,sonicdrivein_1993,0.0
A letter so good they had to say it twice. #MMBlast #Sonic #Yum #IceCream #🍦,sonicdrivein_1994,0.0
"A candy slush is delicious on every day that ends in 'y,' but especially Saturday. Just trust us. #Sonic #Slush",sonicdrivein_1995,0.0
Let your slush be colorful and your tastebuds...even more colorful. #Sonic #Slush #Candy #CandySlush #Yum #🍬,sonicdrivein_1996,0.0
Madness? #BROWNIEANDCOOKIEDOUGHMADNESS #Sonic #Yum #Brownie #CookieDough #IceCream #🍪 #🍦 #😍,sonicdrivein_1997,0.0
"They're here. 79c. Medium Famous Slushes at Sonic, today only. ",sonicdrivein_1998,0.0
An oldie but goodie. #SonicBlastWithReeses #Sonic #Yum #Reeses #IceCream #🍦 #😍,sonicdrivein_1999,0.0
ʇsɐlqɹǝʇsɐWuʍopǝpᴉsd∩ǝlddɐǝuᴉԀ# ˙ʇᴉ uᴉ ǝlddɐǝuᴉd sɐɥ ʇI,sonicdrivein_2000,1.0
Who runs the world? Swirls. #PeanuttySwirl #Sonic #Yum #Swirls #IceCream #🍦 #😍,sonicdrivein_2001,0.0
Ever want something that Kevin Durant actually held? Bid now on his Candy Slush from our commercial and make some room,sonicdrivein_2002,0.0
Pucker up. #StrawberryPuckerPieBlast #DateNight #Sonic #Yum #IceCream #🍦 #😍 #💋,sonicdrivein_2003,0.0
Basic is boring...except when basic is amazing. #Sonic #Yum #Basic #IceCream #🍦 #😍,sonicdrivein_2004,0.0
The name says it all. #MaltedBrownieBlissBlast #Sonic #Yum #IceCream #🍦 #😍,sonicdrivein_2005,0.0
"Nana nana bo bana, banananana fo fana, fee-fi-fo-fana, NANA. #BananaBoBanaBlast #Sonic #Yum #Banana #IceCream #🍦 #🍌",sonicdrivein_2006,1.0
Is this shake more beautiful for the 👀 or the 👅? We can't decide. You tell us. #Sonic #Shake #Yum #IceCream #🍦 #😍,sonicdrivein_2007,0.0
The Waffleberries taste like Waffleberries. ,sonicdrivein_2008,0.0
Orange Slush + ,sonicdrivein_2009,0.0
"The best part of making your own ""Super Breakfast Toaster"" is the extra side of toast at the end. #SonicDIY #Sonic #Yum",sonicdrivein_2010,0.0
Put a ring on it. #SonicDIY #Sonic #Yum #💍 #😍,sonicdrivein_2011,0.0
"1 part candy, 1 part slush, 52873 parts awesome. Somehow it just adds up. #Sonic #Slush #Candy #Yum #🍬 #😍",sonicdrivein_2012,0.0
Experimenting with mind-blowing flavor combinations is just another day at the Sonic offices. #Sonic #Slush #Yum #😍 #🍬,sonicdrivein_2013,0.0
All you need to survive is a little #👄 #🎤 #📺 and #🍦. #LipSyncBattle,sonicdrivein_2014,0.5
"Did somebody say ""Fry-d Chicken?"" #SonicDIY #Sonic #Chicken #Yum #Sandwich #🍟 #😍",sonicdrivein_2015,0.0
Barbecrispy Barbechicken Barbesandwich. #SonicDIY #Sonic #Chicken #Yum #Sandwich #😍,sonicdrivein_2016,0.0
Nerds are taking over. #SonicDIY #Sonic #Nerds #Shake #Yum #🍦 #😍,sonicdrivein_2017,0.0
Tots in the burger. Do whatchu want. #SonicDIY,sonicdrivein_2018,0.0
KD's redefining Power Forward. His KD High Flyer Slush is too. And it's only around today. Tag your MVP and come try the,sonicdrivein_2019,0.0
"You know you want this picture in your feed tomorrow. Up your Instagame with the Kevin Durant High Flyer Slush,",sonicdrivein_2020,0.0
"For one day only, we have a slush that will rise above your meal, even a perfect Sonic meal. That day is Monday 5/11 and",sonicdrivein_2021,0.0
"Candy Slushes in the test kitchen keep everyone happy and a little wired, we're not going to lie. Win/win. #😍",sonicdrivein_2022,0.0
"The best kind of hero is @stephenmerchant on @SpikeLSB, because wow. But the second best kind is ice cream. #🍦 #🎶 #🎵#🎤 #LipSyncBattle",sonicdrivein_2023,0.0
A little messy. A lot delicious. #SonicDIY #😍,sonicdrivein_2024,0.0
Some people just want to have their candy and drink it too. We love some people. #SonicDIY #😍 #🍬,sonicdrivein_2025,0.0
"That form tho. If whipped cream piping was a sport, Sonic chefs would all have 1000 gold medals. #🍦 #🙌 #🏆",sonicdrivein_2026,0.0
There's nothing better than a hand-made shake. ,sonicdrivein_2027,0.0
Don't talk to me before I've had my Ocean Water. ,sonicdrivein_2028,0.0
"Today, triumph is spelled ""S-H-A-K-E."" #HalfPriceShakesAfter8",sonicdrivein_2029,0.0
When the Sonic Energy Drinks hit.,sonicdrivein_2030,0.0
"👨: To me, you're perfect. 👩: ...babe.👨",sonicdrivein_2031,1.0
Slam dip that Spicy Super Crunch Chicken Strip!,sonicdrivein_2032,0.0
The co-pilot has one job. Tag them and let them know they need to feed you tots.,sonicdrivein_2033,0.0
The birth of a purple slush is a special occasion. Dads usually give out red straws. So sweet.,sonicdrivein_2034,0.0
The innovators are constantly cooking up crazy ideas. Will we see this one at the Drive-In? Time and taste buds will,sonicdrivein_2035,0.0
"Suns out, skates out. #workyourspirit",sonicdrivein_2036,0.0
Schoooool's out for Sonic. ,sonicdrivein_2037,0.0
Sonic is in the eye of the beholder.,sonicdrivein_2038,0.0
That carhop life. #workyourspirit,sonicdrivein_2039,0.0
The sun never sets on deliciousness. ,sonicdrivein_2040,0.0
"You are the ketchup to my tots, ____. #TagEm",sonicdrivein_2041,1.0
"So what's a hand-crafted soda, anyway? One word: delicious. #SunshineBerrySonicSplash",sonicdrivein_2042,0.0
"""If you can dream it, you can drink it."" #Behindthescenes at the Sonic Test Kitchen.",sonicdrivein_2043,0.0
"BRB: ""Delicious"" is being made in the Sonic Test Kitchen.",sonicdrivein_2044,0.0
"After years of scientific research, we've successfully perfected the ""cherry on top.""",sonicdrivein_2045,0.0
Super Burger's one weakness? Getting eaten. ,sonicdrivein_2046,1.0
Fireworks are for Nerds.,sonicdrivein_2047,0.5
"The fabled Sonic Island has yet to be seen in person. This picture, inspired by Joanne W., is the only proof that it",sonicdrivein_2048,1.0
"When you can't decide between a jungle or a desert. Enter the ""jungle desert."" Inspired by Deedee M.",sonicdrivein_2049,1.0
"The Historic Red Button Canyon is an American staple. Inspired by our awesome follower, Claire.",sonicdrivein_2050,1.0
"The Leaning Tower of Tater, inspired by Charles H., used to stand upright. Then someome got hungry and ate one of the",sonicdrivein_2051,1.0
"Eat your heart out, candy board games. ",sonicdrivein_2052,1.0
"Behold the Great Wall of Fries. Some say that you could see this from space. Others say ""Wait, there's a Great Wall of",sonicdrivein_2053,1.0
"Chicago Dog at #sunrise. We woke up like this. And by 'this"" we mean hungry. And crafty. ",sonicdrivein_2054,1.0
It's a Lil' Doggie eat Lil' Doggie eat Lil' Doggie world out there.,sonicdrivein_2055,1.0
Sides with a side of sides with a side of sides with another side of sides.,sonicdrivein_2056,1.0
Your day just peaked.,sonicdrivein_2057,1.0
3 course meals are so fancy.,sonicdrivein_2058,1.0
Lil' Chickies dig nerds.,sonicdrivein_2059,1.0
#InstaCheeseburger,sonicdrivein_2060,1.0
#TFW you're afraid to eat your food cause you don't want to mess up your masterpiece.,sonicdrivein_2061,1.0
"Take that, hunger.",sonicdrivein_2062,1.0
BUFFALOVERLOAD ,sonicdrivein_2063,1.0
Dinner ✔️,sonicdrivein_2064,1.0
SuperSONIC Bacon Double Cheeseburger: Superhero or Supermodel? We’ll leave it open to discussion. ,sonicdrivein_2065,1.0
½ off shakes all day today. Tag your friends. Wreak havoc together. ,sonicdrivein_2066,1.0
12 inches of cheese covered in bacon with tots and a drink for less than $7. Let that sink in.,sonicdrivein_2067,1.0
Add some bite to your dog. And some tots. Always tots. ,sonicdrivein_2068,1.0
A #behindthescenes tutorial on how we created that last Instagram. Can you catsup?,sonicdrivein_2069,1.0
The (Corn) Dog days are NOT over.,sonicdrivein_2070,0.0
"We relish in the opportunity to let you in on this sweet deal. That's right, all this for under $7. Sorry. (Not sorry.)",sonicdrivein_2071,1.0
We're excited to officially announce the signing of #KevinDurant (@easymoneysniper) to the Sonic team! There might be a,sonicdrivein_2072,0.0
Thank you to everyone who voted during our 6th annual @sonicdrivein Limeades for Learning voting campaign. Thanks to,sonicdrivein_2073,0.0
This weekend is your LAST CHANCE to vote for local classroom projects in your area to receive funding from SONIC’s,sonicdrivein_2074,0.0
Week 5 of @sonicdrivein’s Limeades for Learning is nearly over! Get your votes in by Sunday to help us help local,sonicdrivein_2075,0.0
Congratulations to the SONIC Limeades for Learning classrooms who were funded over the weekend! Didn’t see your project,sonicdrivein_2076,0.0
"Vote, vote, vote! Those classroom projects are just waiting for your support. @sonicdrivein is donating over $500,000",sonicdrivein_2077,0.0
The second week of @sonicdrivein’s Limeades for Learning voting is almost up! Have you voted for your favorite project,sonicdrivein_2078,0.0
Congratulations to all the classrooms who received funding in week 1 of @sonicdrivein’s Limeades for Learning! Make sure,sonicdrivein_2079,0.0
VOTE for local teacher projects to earn SONIC Limeades for Learning funding! Head to LimeadesforLearning.com and pick a,sonicdrivein_2080,0.0
"#Vote now! Today marks the first day of @sonicdrivein’s Limeades for Learning. SONIC is giving away over $100,000 per",sonicdrivein_2081,0.0
Hyperspeed. We need tots. #hyperlapse,sonicdrivein_2082,0.0
"Tag a friend to come with you and help the Mystery Disappearing Slush disappear just a bit faster. Only available today,",sonicdrivein_2083,0.0
"Our Mystery Disappearing Slush will only be available today, August 21st. Just one day. Tag a friend to come with you",sonicdrivein_2084,0.0
The Mystery Disappearing Slush is so good it will have you dancing. Find out what’s in it by visiting Sonic on 8/21. And ONLY 8/21. Check out the link in our bio for more details.,sonicdrivein_2085,0.0
The Mystery Disappearing Slush is coming and you can only get it by visiting Sonic on 8/21. Check out the link in our bio for more details. And more trinicorns.,sonicdrivein_2086,0.0
From Bikini Bottom to your local SONIC. SpongeBob SquarePants and his friends from @nickelodeontv are now here!,sonicdrivein_2087,0.0
You can now find SpongeBob SquarePants and his friends from @nickelodeontv at SONIC! Krabby Patties optional.,sonicdrivein_2088,0.0
It's National Hot Dog Day! Six-inch All Americans and Chili Cheese Coneys are only $1 all day today.,sonicdrivein_2089,0.0
"See you tonight at #SONICsummermovies @myriadgardens - movie starts at 9, but there is fun to be had beforehand!",sonicdrivein_2090,0.0
"Phooey, rain! See you next week for Ghostbusters in OKC. Repost from @myriadgardens --- A decision. #SONICsummermovies",sonicdrivein_2091,0.0
Frozen in an hour! Pick up a half-priced shake and head to @myriadgardens in downtown OKC. #sonicsummermovies ---,sonicdrivein_2092,0.0
Mr. Cherry Limeade ready for your photo opp at #sonicsummermovies @myriadgardens --- Our Sonic sponsor Mr. Cherry,sonicdrivein_2093,0.0
"#Repost from @superjuiceokc - ""if you build it, they will come."" Thanks, @myriad gardens for partnering on",sonicdrivein_2094,0.0
"Hey, OKC! See you tomorrow night for #SONICsummermovies @myriadgardens. The family fun begins at 7 with lawn games, Mr",sonicdrivein_2095,0.0
How many times will we see you today? How many flavors will you try?,sonicdrivein_2096,0.0
Celebrate!,sonicdrivein_2097,0.0
"If you are running the #okcmarathon today, run safe & run fun. We'll see you at the SONIC/Teleflora water stop on",sonicdrivein_2098,0.0
"Hey, OKC! Headed to @artscouncilokc Festival of the  Arts today? A SONIC employee will be delighted to sell you art",sonicdrivein_2099,0.0
"Who wants celebrate tax filing <or, drown tax sorrow> in Sonic drinks or slushes? <raises hand> 1/2-price all day today!",sonicdrivein_2100,0.0
April 15.,sonicdrivein_2101,0.0
"Coming to a drive-in near you this summer, the Kale Cream Pie Shake. #kale",sonicdrivein_2102,0.0
Who will we see today? Maybe twice?,sonicdrivein_2103,0.0
"Congrats to our 3 #sonicgameface winners, @merebear47 @ukcounselor & @maggknucks !",sonicdrivein_2105,0.0
"Buy 1, Get 1 FREE Master Blasts all day Thursday, 3/27. Just ask for the deal.",sonicdrivein_2106,0.0
Irish mouths are watering .... Along with everyone else's.,sonicdrivein_2107,0.0
Cinderellas will be born. Dreams will be dashed and hot fudge will be served.,sonicdrivein_2108,0.0
"On Monday, we'll be wishing a ""Top o' the cheeseburger, to ya!""",sonicdrivein_2109,0.0
#tbt,sonicdrivein_2110,0.0
Who is headed to Sonic tonight? Thx @qmanity for the great shot!,sonicdrivein_2111,0.0
"Hey, central OK! Eat at SONIC on Thursday, 2/20, between 6-11 and we will donate 10% of sales to Calm Waters. Then,",sonicdrivein_2112,0.0
USA wins gold yesterday! @thechanager wins with $1 hot dogs on Presidents' Day!,sonicdrivein_2113,0.0
Wr cannot tell a lie - already had hot dogs for breakfast and lunch. Probably will head back for dinner and maybe,sonicdrivein_2114,0.0
"See you tomorrow. Bfast, lunch, dinner, snacks!",sonicdrivein_2115,0.0
Share one with your sweetie. Happy Valentine's Day!,sonicdrivein_2117,0.0
#WinterOlympics #Sochi2014 #GoTeamUSA,sonicdrivein_2118,0.0
Time to roll out the red carpet. Who's with me?,sonicdrivein_2119,0.0
It's all about the skates and shakes @sonicdrivein #PerfectForm #tbt,sonicdrivein_2121,0.0
"It's back, baby! Who's ready for some chili cheese pretzel awesomeness?",sonicdrivein_2122,0.0
Who wants a Molten Cake Sundae?,sonicdrivein_2123,0.0
Who cares if its's cold outside? Happy #NationalPeanutButterDay! Enjoy with a Reese's Peanut Butter Cup SONIC Blast -,sonicdrivein_2124,0.0
Pretty please with a cherry on top! #icecreamsocial,sonicdrivein_2125,0.0
Downside to working out your tastebuds with a buddy? They'll want a bite of your Salsa Verde Breakfast Burrito.,sonicdrivein_2126,0.0
Happy National Popcorn Day! $1 snack size popcorn chicken at Sonic Drive-In. #NationalPopcornDay,sonicdrivein_2127,0.0
"Thinking of ditching your resolution? Never! Unless your resolution is ""to give up eating delicious food."" In that case, give that up immediately!! #DitchYourResolutionDay",sonicdrivein_2128,0.0
"Nothing gets T.J. moving like the smell of bacon. Though, a fire alarm is a close second. Check out the next #TrainYourBuds mini-workout: Bacon Bends.",sonicdrivein_2129,0.0
Crunched for time but still want a great tastebud workout? Just grab a Salsa Verde Breakfast Toaster and follow the,sonicdrivein_2130,1.0
#tbt to SONIC's Carhop Reunion at our 50th Birthday in 2003. Double tap if you think your Carhop is awesome!,sonicdrivein_2131,0.0
Tweet your fave and win! Original (#JPCChamp) or Spicy Jumbo Popcorn Chicken (#JPCChallenger)? #sweepstakes,sonicdrivein_2132,0.0
"There's a crucial first step before you can #TrainYourBuds at SONIC: rolling down your window to order.
Check out our demo and work it.",sonicdrivein_2133,0.0
"New Year means New You. Whip your taste buds into shape with a workout plan designed by TJ himself, co-starring our",sonicdrivein_2134,0.0
That's right. 1/2 price shakes tomorrow. Who's in?,sonicdrivein_2135,0.0
The long awaited winners of the #SonicGameFace competition are @daviddstone @smashlee_jane and @milesospt ! Please shoot,sonicdrivein_2136,0.0
'Tis the season to indulge.,sonicdrivein_2137,0.0
"Hurry in - $3.99 Footlong Hot Dogs & Tots only until the end of the year. Pick your fave hot dog flavor in a footlong,",sonicdrivein_2138,0.0
